ID,model,engine_power,age_in_days,km,previous_owners,lat,lon,price,concadtBC,len(no_of_char),sumif,averageif,countifs
1253,pop,51,3347,85500,1,45.66635895,12.24188995,5699,pop 51,3,3456.908249,13522.55832,1
1254,sport,73,4108,129000,1,45.16025162,9.137539864,4000,sport 73,5,8236.297791,19605.75683,1
1255,lounge,51,2527,92956,1,41.31988907,16.2791996,7300,lounge 51,6,2636.599089,14699.65701,1
1256,lounge,51,425,15380,1,45.06967926,7.704919815,10500,lounge 51,6,529.7745991,3773.539228,1
1257,lounge,51,1035,45000,1,41.90322113,12.49565029,10500,lounge 51,6,1141.398871,8092.342696,1
1258,lounge,51,640,28548,1,41.10787964,14.20880985,9400,lounge 51,6,747.3166895,5528.61667,1
1259,pop,51,366,5870,1,41.90322113,12.49565029,10999,pop 51,3,472.3988714,2477.62841,1
1260,lounge,51,1066,70458,1,45.53659058,10.23204041,8900,lounge 51,6,1173.768631,11505.25266,1
1261,lounge,51,3774,106000,2,42.34614944,14.40161037,6300,lounge 51,6,3883.74776,16598.24968,0
1262,lounge,51,3013,76000,2,40.41302109,16.69087029,6900,lounge 51,6,3123.103891,12289.58627,0
1263,lounge,51,762,18000,2,45.58409119,9.270959854,9900,lounge 51,6,869.855051,4110.550722,0
1264,lounge,51,762,18157,1,40.83581161,14.50440979,9590,lounge 51,6,869.3402214,4088.762889,1
1265,lounge,51,701,24000,1,41.90322113,12.49565029,8990,lounge 51,6,807.3988714,4828.914124,1
1266,lounge,51,640,30323,1,41.10787964,14.20880985,9700,lounge 51,6,747.3166895,5825.045241,1
1267,pop,51,3347,85500,1,41.08335114,16.77858925,5699,pop 51,3,3456.86194,13522.55171,1
1268,sport,51,3288,145000,2,42.94897842,13.87775993,4500,sport 51,5,7897.826738,21842.97525,0
1269,lounge,51,397,19600,2,44.51242828,11.12837982,10900,lounge 51,6,505.6408081,4429.948687,0
1270,lounge,51,4108,134000,2,45.1778717,7.644120216,5550,lounge 51,6,4213.821992,20538.26028,0
1271,lounge,51,1035,45000,2,41.90322113,12.49565029,10500,lounge 51,6,1142.398871,8092.342696,0
1272,lounge,51,701,25656,2,41.10787964,14.20880985,9400,lounge 51,6,809.3166895,5124.188098,0
1273,pop,51,366,5870,2,45.66635895,12.24188995,10999,pop 51,3,476.9082489,2478.12975,0
1274,lounge,51,1066,68597,2,45.53659058,10.23204041,8900,lounge 51,6,1174.768631,11239.39552,0
1275,lounge,51,762,37447,2,42.09685898,11.78981018,9990,lounge 51,6,868.8866692,6901.412381,0
1276,pop,51,3743,129000,2,43.25925064,13.01226044,5300,pop 51,3,3852.271511,19736.18164,0
1277,lounge,51,762,20000,2,45.58409119,9.270959854,9900,lounge 51,6,869.855051,4396.265007,0
1278,pop,51,821,13000,1,45.3956604,9.638270378,9900,pop 51,3,928.0339308,3404.290562,1
1279,lounge,51,762,10100,1,41.90322113,12.49565029,9900,lounge 51,6,868.3988714,2981.914124,1
1280,lounge,51,640,32061,1,41.10787964,14.20880985,9700,lounge 51,6,747.3166895,6073.330956,1
1281,pop,51,3347,85500,1,41.90322113,12.49565029,5699,pop 51,3,3453.398871,13522.05698,1
1282,lounge,51,790,38510,1,41.90322113,12.49565029,10300,lounge 51,6,896.3988714,7101.62841,1
1283,lounge,51,3288,84318,1,43.78237152,11.25498962,6450,lounge 51,6,3395.037361,13452.57677,1
1284,lounge,51,670,25571,1,41.10787964,14.20880985,9400,lounge 51,6,777.3166895,5107.61667,1
1285,lounge,51,670,42260,1,41.10787964,14.20880985,9400,lounge 51,6,777.3166895,7491.759527,1
1286,pop,51,366,5870,1,43.78237152,11.25498962,10999,pop 51,3,473.0373611,2477.719623,1
1287,lounge,51,1066,70055,1,45.53659058,10.23204041,8900,lounge 51,6,1173.768631,11447.68123,1
1288,lounge,51,366,9248,1,41.90322113,12.49565029,10000,lounge 51,6,472.3988714,2817.914124,1
1289,lounge,51,1552,36500,1,44.38822174,7.54832983,9900,lounge 51,6,1655.936552,6865.848079,1
1290,lounge,51,790,15000,1,45.58409119,9.270959854,9900,lounge 51,6,896.855051,3685.979293,1
1291,lounge,51,3927,98137,1,44.11185837,9.958860397,5500,lounge 51,6,4033.070719,15382.15296,1
1292,lounge,51,1186,34000,1,40.81591034,14.57960033,8499,lounge 51,6,1293.395511,6256.770787,1
1293,lounge,51,701,28438,1,41.10787964,14.20880985,9700,lounge 51,6,808.3166895,5564.473813,1
1294,lounge,51,731,22125,1,40.87142944,14.43896008,9950,lounge 51,6,838.3103895,4702.61577,1
1295,lounge,51,852,30000,1,45.38516998,12.00809002,9800,lounge 51,6,961.39326,5823.770466,1
1296,sport,51,1858,65000,1,40.63722992,15.7992897,10490,sport 51,5,1966.43652,11065.77665,1
1297,lounge,51,397,12917,1,39.29122162,16.25251389,9690,lounge 51,6,504.5437355,3302.363391,1
1298,lounge,51,670,32129,1,41.10787964,14.20880985,9400,lounge 51,6,777.3166895,6044.473813,1
1299,lounge,51,640,32970,1,41.10787964,14.20880985,9400,lounge 51,6,747.3166895,6160.330956,1
1300,lounge,51,1917,89000,1,45.06967926,7.704919815,8500,lounge 51,6,2021.774599,14218.11066,1
1301,lounge,51,1066,77020,1,45.53659058,10.23204041,8900,lounge 51,6,1173.768631,12442.68123,1
1302,lounge,51,366,9248,1,45.43830109,10.99170017,10000,lounge 51,6,474.4300013,2818.204286,1
1303,lounge,51,762,18000,1,46.13788986,11.11398983,10450,lounge 51,6,871.2518797,4189.464554,1
1304,lounge,51,790,22000,1,45.58409119,9.270959854,9900,lounge 51,6,896.855051,4685.979293,1
1305,pop,51,366,16600,1,46.17649841,9.903670311,10200,pop 51,3,474.0801687,3896.582881,1
1306,lounge,51,1461,39500,3,45.92216873,12.36149979,9800,lounge 51,6,1573.283669,6359.910459,0
1307,lounge,51,670,14475,3,41.10787964,14.20880985,9700,lounge 51,6,779.3166895,3120.039586,0
1308,lounge,51,1400,58684,3,45.68825912,8.731450081,8900,lounge 51,6,1508.419709,8637.302464,0
1309,lounge,51,4018,35473,1,45.77568817,8.855879784,6799,lounge 51,6,4124.631568,6628.80451,1
1310,lounge,51,790,37000,1,45.43830109,10.99170017,8990,lounge 51,6,898.4300013,6699.061429,1
1311,lounge,51,1127,29500,1,43.89019012,10.33331966,9700,lounge 51,6,1233.22351,5776.889073,1
1312,lounge,51,701,34031,1,41.10787964,14.20880985,9400,lounge 51,6,808.3166895,6320.61667,1
1313,lounge,51,670,32867,1,41.10787964,14.20880985,9400,lounge 51,6,777.3166895,6149.902384,1
1314,pop,51,2922,120000,1,41.99634933,12.72344017,7950,pop 51,3,3028.71979,18711.5314,1
1315,lounge,51,1066,73589,1,45.53659058,10.23204041,8900,lounge 51,6,1173.768631,11952.53838,1
1316,lounge,51,578,32057,1,41.90322113,12.49565029,9600,lounge 51,6,684.3988714,6049.485553,1
1317,lounge,51,366,13105,1,45.74074173,12.23266983,10950,lounge 51,6,475.9734116,3505.139059,1
1318,lounge,51,701,25692,1,45.43878937,10.76424026,10300,lounge 51,6,809.2030296,5258.029004,1
1319,lounge,51,2496,85598,1,45.61143875,8.901260376,7400,lounge 51,6,2602.512699,13657.93039,1
1320,lounge,51,731,20025,1,41.68928146,13.25494003,9900,lounge 51,6,837.9442215,4395.420603,1
1321,lounge,51,670,39470,1,41.10787964,14.20880985,10900,lounge 51,6,777.3166895,7307.473813,1
1322,lounge,51,640,31277,1,41.90322113,12.49565029,9500,lounge 51,6,746.3988714,5932.62841,1
1323,sport,74,3896,157000,2,45.16540909,10.79242039,4900,sport 74,5,8927.957829,23704.42255,0
1324,sport,51,3835,83000,2,45.82658005,10.09716988,5900,sport 51,5,3943.92375,13263.84625,0
1325,lounge,51,640,33626,2,41.10787964,14.20880985,9400,lounge 51,6,748.3166895,6254.045241,0
1326,lounge,51,670,32213,2,41.10787964,14.20880985,8900,lounge 51,6,778.3166895,5985.045241,0
1327,pop,51,3927,156000,2,41.99634933,12.72344017,4500,pop 51,3,8534.71979,23505.10283,0
1328,lounge,62,3197,72247,1,45.53659058,10.23204041,7500,lounge 62,6,3315.768631,11866.82409,1
1329,lounge,51,578,32057,1,45.43830109,10.99170017,9600,lounge 51,6,686.4300013,6049.775714,1
1330,pop,51,3500,160000,1,46.13788986,11.11398983,6250,pop 51,3,3609.25188,24265.89313,1
1331,lounge,51,4627,171150,1,45.83068848,12.03334045,2900,lounge 51,6,7636.864029,25541.69486,1
1332,lounge,51,1583,97000,1,45.3956604,9.638270378,8700,lounge 51,6,1690.033931,15342.1477,1
1333,sport,51,701,39162,1,45.5712204,9.159139633,9780,sport 51,5,807.73036,7107.675766,1
1334,pop,51,1858,69683,1,41.90322113,12.49565029,8500,pop 51,3,1964.398871,11449.91412,1
1335,lounge,51,397,15728,1,41.83264923,12.75259972,9970,lounge 51,6,503.585249,3743.797893,1
1336,lounge,51,366,12950,1,44.51242828,11.12837982,10400,lounge 51,6,473.6408081,3404.091544,1
1337,lounge,51,2251,32000,1,45.82658005,10.09716988,8600,lounge 51,6,2358.92375,6137.703393,1
1338,lounge,51,640,35711,1,41.10787964,14.20880985,9400,lounge 51,6,747.3166895,6551.902384,1
1339,lounge,51,670,35872,1,41.10787964,14.20880985,9400,lounge 51,6,777.3166895,6579.188098,1
1340,lounge,51,4139,123105,2,45.65016174,9.205189705,4500,lounge 51,6,8746.855351,18836.55076,0
1341,lounge,51,1066,76391,2,45.53659058,10.23204041,8900,lounge 51,6,1174.768631,12352.82409,0
1342,pop,51,1400,57662,1,45.46796036,9.181779861,7800,pop 51,3,1506.64974,9567.235677,1
1343,lounge,62,2496,80000,1,46.79561234,11.93916416,7400,lounge 62,6,2617.734777,12860.39068,1
1344,lounge,51,548,9700,1,41.77008057,12.22710991,10900,lounge 51,6,653.9971905,3036.999599,1
1345,lounge,51,762,33435,1,41.10787964,14.20880985,10900,lounge 51,6,869.3166895,6458.473813,1
1346,pop,51,1613,62000,1,45.67181015,9.609210014,7800,pop 51,3,1720.28102,10217.46872,1
1347,lounge,51,790,21600,1,41.90322113,12.49565029,8750,lounge 51,6,896.3988714,4464.485553,1
1348,lounge,51,1278,69140,1,41.90322113,12.49565029,8700,lounge 51,6,1384.398871,11318.48555,1
1349,lounge,51,397,16653,1,41.83264923,12.75259972,9970,lounge 51,6,503.585249,3875.94075,1
1350,pop,51,366,14730,1,44.51242828,11.12837982,9500,pop 51,3,473.6408081,3529.377258,1
1351,pop,51,1186,58000,1,44.79853058,10.34022045,8900,pop 51,3,1293.138751,9742.162679,1
1352,lounge,51,701,34120,1,41.10787964,14.20880985,9400,lounge 51,6,808.3166895,6333.330956,1
1353,lounge,51,640,33767,1,41.10787964,14.20880985,9400,lounge 51,6,747.3166895,6274.188098,1
1354,pop,51,1858,57500,1,45.76697922,11.73840046,7500,pop 51,3,1967.50538,9567.072197,1
1355,lounge,51,1066,71107,1,45.53659058,10.23204041,8900,lounge 51,6,1173.768631,11597.96695,1
1356,lounge,51,701,36500,1,44.33240128,8.515649796,10990,lounge 51,6,805.8480511,6900.12115,1
1357,lounge,51,3288,61973,1,45.43811035,12.31814957,7950,lounge 51,6,3397.75626,10475.10804,1
1358,lounge,73,2496,69000,1,45.50944901,9.088700294,6800,lounge 73,6,2624.598149,11204.22831,1
1359,lounge,51,762,29378,1,41.10787964,14.20880985,10900,lounge 51,6,869.3166895,5878.902384,1
1360,pop,51,366,19637,1,45.43811035,12.31814957,9800,pop 51,3,475.7562599,4273.536609,1
1361,lounge,51,790,22610,1,41.90322113,12.49565029,8000,lounge 51,6,896.3988714,4501.62841,1
1362,pop,51,3227,73000,1,38.12207031,13.36112022,7490,pop 51,3,3330.483191,11974.64046,1
1363,lounge,51,397,12575,1,41.83264923,12.75259972,9970,lounge 51,6,503.585249,3293.369321,1
1364,pop,51,1127,68523,1,45.5712204,9.159139633,8250,pop 51,3,1233.73036,11144.10434,1
1365,lounge,51,2466,78000,1,43.46353912,11.87765026,7900,lounge 51,6,2573.341189,12639.76303,1
1366,lounge,51,609,32733,1,41.10787964,14.20880985,9400,lounge 51,6,716.3166895,6122.045241,1
1367,lounge,51,640,39328,1,41.10787964,14.20880985,9400,lounge 51,6,747.3166895,7068.61667,1
1368,lounge,51,3835,123892,1,45.35438919,11.86925983,6500,lounge 51,6,3944.223649,19191.60338,1
1369,lounge,51,1066,72076,1,45.53659058,10.23204041,8900,lounge 51,6,1173.768631,11736.39552,1
1370,lounge,51,701,36500,1,44.33240128,8.515649796,9990,lounge 51,6,805.8480511,6757.264007,1
1371,lounge,51,762,16000,1,41.90322113,12.49565029,8990,lounge 51,6,868.3988714,3694.771267,1
1372,lounge,51,4230,130000,1,40.53305054,17.58444977,5100,lounge 51,6,4340.1175,19920.73107,1
1373,lounge,51,701,29506,1,46.21461105,13.21988964,10700,lounge 51,6,812.4345007,5860.490643,1
1374,lounge,51,762,36993,1,45.5712204,9.159139633,8980,lounge 51,6,868.73036,6692.390051,1
1375,lounge,51,790,24620,1,41.90322113,12.49565029,8000,lounge 51,6,896.3988714,4788.771267,1
1376,lounge,51,425,19046,1,45.6835289,11.95294952,10500,lounge 51,6,534.6364784,4297.948068,1
1377,pop,51,3227,48000,1,45.07133102,7.515940189,8500,pop 51,3,3331.587271,8547.655324,1
1378,pop,51,1155,65235,1,45.5712204,9.159139633,8250,pop 51,3,1261.73036,10678.39005,1
1379,lounge,51,3592,80000,1,43.46353912,11.87765026,6500,lounge 51,6,3699.341189,12886.33446,1
1380,lounge,51,640,37891,1,41.10787964,14.20880985,9400,lounge 51,6,747.3166895,6863.330956,1
1381,lounge,51,670,38507,1,41.10787964,14.20880985,9400,lounge 51,6,777.3166895,6955.61667,1
1382,lounge,51,3988,115557,1,41.90322113,12.49565029,4900,lounge 51,6,8994.398871,17793.77127,1
1383,lounge,51,1066,69873,1,45.53659058,10.23204041,8900,lounge 51,6,1173.768631,11421.68123,1
1384,lounge,51,762,38300,1,44.33240128,8.515649796,10600,lounge 51,6,866.8480511,7110.264007,1
1385,lounge,51,1308,27471,1,41.90322113,12.49565029,10500,lounge 51,6,1414.398871,5627.199839,1
1386,pop,51,3653,52000,1,44.64313126,10.9340601,9500,pop 51,3,3760.577191,9323.225313,1
1387,pop,51,2374,94063,1,38.17837143,15.55307961,6900,pop 51,3,2479.731451,14777.81878,1
1388,lounge,51,762,36993,1,41.90322113,12.49565029,8980,lounge 51,6,868.3988714,6692.342696,1
1389,lounge,51,790,27440,1,41.90322113,12.49565029,8650,lounge 51,6,896.3988714,5284.485553,1
1390,pop,51,2831,75070,2,45.31705856,8.858699799,5500,pop 51,3,2938.175758,11929.88225,0
1391,sport,51,4049,110661,2,46.17649841,9.903670311,6300,sport 51,5,4158.080169,17303.15431,0
1392,lounge,51,3804,130000,2,44.54187012,10.78141975,6400,lounge 51,6,3912.32329,20045.18904,0
1393,lounge,51,1766,29400,2,41.74177933,12.6441803,7300,lounge 51,6,1873.38596,5511.055137,0
1394,lounge,51,609,32665,2,41.10787964,14.20880985,9400,lounge 51,6,717.3166895,6112.330956,0
1395,lounge,51,670,35755,2,41.10787964,14.20880985,9400,lounge 51,6,778.3166895,6562.473813,0
1396,lounge,51,456,20941,1,39.29122162,16.25251389,9700,lounge 51,6,563.5437355,4458.506248,1
1397,lounge,51,731,19100,1,45.53868866,9.928310394,10200,lounge 51,6,838.4669991,4306.209571,1
1398,lounge,51,762,38300,1,44.33240128,8.515649796,9800,lounge 51,6,866.8480511,6995.978293,1
1399,lounge,62,1400,24936,1,41.90322113,12.49565029,8500,lounge 62,6,1517.398871,4994.056982,1
1400,lounge,51,1917,73000,1,39.2908783,9.001700401,7500,lounge 51,6,2017.292579,11788.89894,1
1401,lounge,51,1096,38000,1,45.42673111,9.064720154,9400,lounge 51,6,1202.491451,6943.92735,1
1402,lounge,51,762,36112,1,41.80298996,12.59893036,8980,lounge 51,6,868.4019203,6566.485989,1
1403,pop,51,1127,31350,1,45.81071091,9.08714962,8750,pop 51,3,1233.897861,5905.128266,1
1404,pop,51,3074,72500,1,45.46796036,9.181779861,8499,pop 51,3,3180.64974,12025.94996,1
1405,lounge,51,1827,71000,1,40.85173035,14.47784042,7600,lounge 51,6,1934.329571,11505.61851,1
1406,pop,51,1308,38000,1,45.06967926,7.704919815,8900,pop 51,3,1412.774599,6902.110657,1
1407,sport,51,821,29000,1,41.74177933,12.6441803,8500,sport 51,5,927.3859596,5490.197994,1
1408,lounge,51,701,36342,1,41.10787964,14.20880985,9400,lounge 51,6,808.3166895,6650.759527,1
1409,lounge,51,640,30954,1,41.10787964,14.20880985,9400,lounge 51,6,747.3166895,5872.330956,1
1410,lounge,51,762,18800,1,45.53868866,9.928310394,9700,lounge 51,6,869.4669991,4196.352428,1
1411,pop,51,2466,52200,1,46.49528122,11.35346031,8900,pop 51,3,2575.848742,9096.835535,1
1412,lounge,51,1461,46108,1,41.90322113,12.49565029,8000,lounge 51,6,1567.398871,7954.342696,1
1413,lounge,51,1431,38000,1,45.21540833,7.633669853,9900,lounge 51,6,1535.849078,7062.97844,1
1414,lounge,51,2374,75900,1,46.17649841,9.903670311,8500,lounge 51,6,2482.080169,12412.44002,1
1415,lounge,51,762,39751,1,41.90322113,12.49565029,9900,lounge 51,6,868.3988714,7217.771267,1
1416,lounge,51,670,33000,1,42.28702927,12.40754032,10490,lounge 51,6,776.6945696,6324.527796,1
1417,lounge,51,670,21720,1,40.39588928,18.12977982,9900,lounge 51,6,780.5256691,4629.36081,1
1418,lounge,51,3743,56600,1,45.42324829,9.115189552,5600,lounge 51,6,3849.538438,9436.362634,1
1419,lounge,51,3743,189000,1,41.74177933,12.6441803,3990,lounge 51,6,7839.38596,28120.62657,1
1420,lounge,51,701,34233,1,41.10787964,14.20880985,9400,lounge 51,6,808.3166895,6349.473813,1
1421,lounge,51,670,42695,1,41.10787964,14.20880985,8900,lounge 51,6,777.3166895,7482.473813,1
1422,lounge,51,701,25900,1,45.53868866,9.928310394,9900,lounge 51,6,808.4669991,5230.495286,1
1423,lounge,51,3166,95000,1,45.42673111,9.064720154,7400,lounge 51,6,3272.491451,15096.78449,1
1424,lounge,51,1917,29000,1,41.58634949,13.57699966,9000,lounge 51,6,2024.163349,5718.451907,1
1425,lounge,51,2861,50000,1,44.55202866,7.725810051,6950,lounge 51,6,2965.277839,8560.039691,1
1426,lounge,51,1521,57800,1,44.50482178,11.34517956,9500,lounge 51,6,1628.850001,9847.692857,1
1427,lounge,51,762,20457,1,41.90322113,12.49565029,9700,lounge 51,6,868.3988714,4432.914124,1
1428,pop,51,1155,28000,1,45.76464844,8.99450016,10900,pop 51,3,1261.759149,5737.679878,1
1429,lounge,51,1461,103519,1,43.84197998,10.51531029,7500,lounge 51,6,1567.35729,16084.47961,1
1430,lounge,51,2192,100000,1,43.81702042,10.68284988,8600,lounge 51,6,2298.49987,15843.35712,1
1431,lounge,51,1066,69916,1,41.90322113,12.49565029,8980,lounge 51,6,1172.398871,11439.05698,1
1432,lounge,51,670,34819,1,41.10787964,14.20880985,9400,lounge 51,6,777.3166895,6428.759527,1
1433,lounge,51,701,42095,1,41.10787964,14.20880985,8900,lounge 51,6,808.3166895,7401.188098,1
1434,lounge,51,1096,16876,1,43.06753159,12.55154991,10500,lounge 51,6,1203.619082,4083.517012,1
1435,pop,51,1155,47000,1,41.90322113,12.49565029,7900,pop 51,3,1261.398871,8023.342696,1
1436,lounge,51,3562,88000,1,41.59114075,13.24621964,5000,lounge 51,6,3668.83736,13810.54819,1
1437,lounge,51,1797,61000,1,40.85889816,14.35719013,6990,lounge 51,6,1904.216088,9985.602298,1
1438,lounge,51,762,15613,1,41.90322113,12.49565029,9900,lounge 51,6,868.3988714,3769.485553,1
1439,pop,51,790,44687,1,41.10787964,14.20880985,8800,pop 51,3,897.3166895,7769.473813,1
1440,lounge,51,1461,103519,1,43.87985992,10.78281021,7500,lounge 51,6,1567.66267,16084.52324,1
1441,lounge,51,4474,143900,1,44.64313126,10.9340601,5400,lounge 51,6,4581.577191,21983.79674,1
1442,lounge,51,1066,69916,1,45.5712204,9.159139633,8980,lounge 51,6,1172.73036,11439.10434,1
1443,lounge,51,670,32835,1,41.10787964,14.20880985,9400,lounge 51,6,777.3166895,6145.330956,1
1444,lounge,51,701,39024,1,41.10787964,14.20880985,9400,lounge 51,6,808.3166895,7033.902384,1
1445,lounge,51,397,16300,1,45.06967926,7.704919815,10200,lounge 51,6,501.7745991,3858.110657,1
1446,lounge,51,943,15748,1,43.06753159,12.55154991,10700,lounge 51,6,1050.619082,3929.08844,1
1447,lounge,51,790,46038,1,45.06888962,9.266180038,10900,lounge 51,6,896.3350697,8262.762153,1
1448,lounge,51,3319,122000,1,44.90724182,8.611559868,5500,lounge 51,6,3424.518802,18704.21697,1
1449,lounge,51,3684,105000,1,44.64313126,10.9340601,6200,lounge 51,6,3791.577191,16428.08246,1
1450,lounge,51,3105,99999,1,40.94717026,14.37254047,6500,lounge 51,6,3212.319711,15673.75996,1
1451,pop,51,397,15000,1,41.90322113,12.49565029,9970,pop 51,3,503.3988714,3639.342696,1
1452,sport,62,3166,89000,1,45.72438049,11.76348972,5500,sport 62,5,3286.48787,13970.0697,1
1453,lounge,51,1247,75000,1,41.68379974,12.77451992,8000,lounge 51,6,1353.45832,12051.20833,1
1454,pop,51,1186,42900,1,39.21453857,9.110489845,9900,pop 51,3,1286.325028,7726.903575,1
1455,lounge,51,1066,69916,1,41.90322113,12.49565029,8980,lounge 51,6,1172.398871,11439.05698,1
1456,lounge,51,701,33942,1,41.10787964,14.20880985,9400,lounge 51,6,808.3166895,6307.902384,1
1457,lounge,51,701,37093,1,41.10787964,14.20880985,9400,lounge 51,6,808.3166895,6758.045241,1
1458,lounge,51,397,16300,1,41.90322113,12.49565029,10200,lounge 51,6,503.3988714,3858.342696,1
1459,lounge,51,425,17539,1,40.9921608,14.21393013,10500,lounge 51,6,532.2060909,4082.315156,1
